zenbpdesk313, 0, 700000, 13594612202408858.00000000000000000, 13594282322663534.00000000000000000, 1, 329879745324.32110595703125000, 199.99029404484898%, ["alohaeosprod","argentinaeos","aus1genereos","blockmatrix1","blocksmithio","cypherglasss","eos42freedom","eosadddddddd","eosauthority","eosbarcelona","eoscafeblock","eosdacserver","eosflareiobp","eosiodetroit","eosiomeetone","eosmetaliobp","eosmiamidade","eosnairobike","eosnewyorkio","eosnodeonebp","eosphereiobp","eosswedenorg","eostitanprod","eostribeprod","eosukblocpro","eosyskoreabp","hkeoshkeosbp","oraclegogogo","teamgreymass","tokenika4eos"]
ojirrdhy5bta, 0, 0, 959942823006746.50000000000000000, 959942823006746.50000000000000000, 1, 0, 0%, ["atticlabeosb","cochainworld","eosbeijingbp","eosbixinboot","eoscannonchn","eosfishrocks","eosflytomars","eosiosg11111","eoslaomaocom","eosliquideos","eosmedinodes","eosmesodotio","eosnodeonebp","eospaceioeos","eospacificbp","eosphereiobp","eosplayworld","eosvolgabpru","helloeoscnbp","sheleaders21","starteosiobp","syndicateoss","tokenika4eos","unlimitedeos","zbeosbp11111"]
2idb3hot4rj1, 0, 0, 933962209705419.50000000000000000, 933962209705419.50000000000000000, 1, 0, 0%, ["atticlabeosb","cochainworld","eosbeijingbp","eosbixinboot","eoscannonchn","eosfishrocks","eosflytomars","eosiosg11111","eoslaomaocom","eosliquideos","eosmedinodes","eosmesodotio","eosnodeonebp","eospaceioeos","eospacificbp","eosphereiobp","eosplayworld","eosvolgabpru","jedaaaaaaaaa","sheleaders21","starteosiobp","syndicateoss","tokenika4eos","unlimitedeos","zbeosbp11111"]
xxedcu1evvkv, 0, 0, 911528578756958.37500000000000000, 911528578756958.37500000000000000, 1, 0, 0%, ["argentinaeos","atticlabeosb","cochainworld","eosantpoolbp","eosasia11111","eosbeijingbp","eosbixinboot","eoscannonchn","eosfishrocks","eosflytomars","eosiosg11111","eoslaomaocom","eosliquideos","eosmedinodes","eosmesodotio","eosnodeonebp","eospaceioeos","eospacificbp","eosphereiobp","eosplayworld","eosvolgabpru","sheleaders21","starteosiobp","syndicateoss","tokenika4eos","unlimitedeos","zbeosbp11111"]
qilpomyx3hyw, 0, 0, 892394146141887.12500000000000000, 892394146141887.12500000000000000, 1, 0, 0%, ["atticlabeosb","cochainworld","eosasia11111","eosbeijingbp","eosbixinboot","eoscannonchn","eosfishrocks","eosflytomars","eosiosg11111","eoslaomaocom","eosliquideos","eosmedinodes","eosmesodotio","eosnodeonebp","eospaceioeos","eospacificbp","eosphereiobp","eosplayworld","eosvolgabpru","sheleaders21","starteosiobp","syndicateoss","tokenika4eos","unlimitedeos","zbeosbp11111"]
sl1vamgr3fzs, 0, 0, 860636494312412.75000000000000000, 860636494312412.75000000000000000, 1, 0, 0%, ["atticlabeosb","cochainworld","eosasia11111","eosbeijingbp","eosbixinboot","eoscannonchn","eosfishrocks","eosflytomars","eosiosg11111","eoslaomaocom","eosliquideos","eosmedinodes","eosmesodotio","eosnodeonebp","eospaceioeos","eospacificbp","eosphereiobp","eosplayworld","eosvolgabpru","sheleaders21","starteosiobp","syndicateoss","tokenika4eos","unlimitedeos","zbeosbp11111"]
freedomproxy, 0, 24000, 1564767434016759.00000000000000000, 1564756123854062.25000000000000000, 1, 11310162696.83386611938476563, 199.9971088148433%, ["1eostheworld","alohaeosprod","argentinaeos","auroraeoscom","aus1genereos","bitfinexeos1","blocksmithio","buildteameos","costaricaeos","cryptolions1","cypherglasss","eos42freedom","eosamsterdam","eosauthority","eoscafeblock","eoscanadacom","eoscannonchn","eosdacserver","eosdublinwow","eosiodetroit","eosisgravity","eosliquideos","eosmesodotio","eosnationftw","eosnewyorkio","eosphereiobp","eosswedenorg","eostribeprod","teamgreymass","tokenika4eos"]
votetochange, 0, 0, 2746199334766262.00000000000000000, 2746199334766262.00000000000000000, 1, 0, 0%, ["acroeos12345","alohaeosprod","argentinaeos","atticlabeosb","aus1genereos","blockmatrix1","cryptolions1","eos42freedom","eosasia11111","eosauthority","eosbixinboot","eoscafeblock","eoscannonchn","eosdublinwow","eoseouldotio","eosiomeetone","eoslaomaocom","eosliquideos","eosnationftw","eosnewyorkio","eosnodeonebp","eosphereiobp","eosriobrazil","eosswedenorg","eostribeprod","eosyskoreabp","hkeoshkeosbp","sheos21sheos","teamgreymass","tokenika4eos"]
auroraeosprx, 0, 40000, 600732572811016.75000000000000000, 600713722539855.37500000000000000, 1, 18850271161.38977813720703125, 199.98744887123885%, ["acroeos12345","alohaeosprod","argentinaeos","auroraeoscom","aus1genereos","blockmatrix1","costaricaeos","cypherglasss","eosauthority","eoscafeblock","eoscanadacom","eoscannonchn","eosdublinwow","eosfishrocks","eosiodetroit","eosliquideos","eosmesodotio","eosnewyorkio","eosphereiobp","eosriobrazil","eossv12eossv","eostitanprod","eostribeprod","eosvibesbloc","eosyskoreabp","hkeoshkeosbp","libertyblock","sheos21sheos","teamgreymass","tokenika4eos"]
eosvoteproxy, 0, 10000, 522003942361572.75000000000000000, 521999229793782.37500000000000000, 1, 4712567790.34744453430175781, 199.9963888968155%, ["argentinaeos","aus1genereos","candyairdrop","cryptolions1","cypherglasss","eos42freedom","eosasia11111","eosauthority","eosbixinboot","eoscafeblock","eoscanadacom","eoscannonchn","eosdacserver","eoseouldotio","eosflareiobp","eosiomeetone","eosisgravity","eosliquideos","eosnewyorkio","eosnodeonebp","eosphereiobp","eosriobrazil","eosswedenorg","eostitanprod","eostribeprod","eosyskoreabp","hkeoshkeosbp","libertyblock","teamgreymass","tokenika4eos"]
eoshenzhenvp, 0, 30000, 1301016104733668.75000000000000000, 1301001967030297.75000000000000000, 1, 14137703371.04233360290527344, 199.9956533820937%, ["eosasia11111","eosbixinboot","eoscannonchn","eosecoeoseco","eoseouldotio","eoshenzhenio","eoshuobipool","eosiosg11111","eosisgravity","eoslaomaocom","eosliquideos","eosnewyorkio","eosonoeosono","eospaceioeos","eosstorebest","eosswedenorg","eostitanprod","eosuestciobp","eosunion1111","eoswingdotio","eosyskoreabp","geosoneforbp","helloeoscnbp","hkeoshkeosbp","jedaaaaaaaaa","libertyblock","oraclegogogo","qxeosqxeosbp","saltblockeos","starteosiobp"]
eosonebetter, 0, 50001, 1213433142603889.50000000000000000, 1213409579293681.00000000000000000, 1, 23563310208.51625442504882813, 199.99223266554344%, ["acroeos12345","argentinaeos","bitfinexeos1","costaricaeos","eos42freedom","eosasia11111","eosauthority","eoscanadacom","eosdacserver","eosdublinwow","eoseouldotio","eosnationftw","eosnewyorkio","eosphereiobp","eosriobrazil","eossv12eossv","eostitanprod","eostribeprod","eosyskoreabp","oraclegogogo","teamgreymass"]
investingwad, 0, 7100000, 9865501238256612.00000000000000000, 9862155315125466.00000000000000000, 1, 3345923131146.68554687500000000, 199.86438443816462%, ["alohaeosprod","auroraeoscom","aus1genereos","blocksmithio","costaricaeos","cryptolions1","cypherglasss","eos42freedom","eosafricaone","eosasia11111","eosauthority","eoscafeblock","eosdacserver","eosdublinwow","eoseouldotio","eosiodetroit","eosmedinodes","eosmetaliobp","eosnairobike","eosnationftw","eosnodeonebp","eosphereiobp","eosriobrazil","eosswedenorg","eostitanprod","eostribeprod","eosvibesbloc","eosyskoreabp","teamgreymass","tokenika4eos"]
ferdousbhai1, 0, 200000, 843749583556630.50000000000000000, 843656580211842.25000000000000000, 1, 94251355806.94888305664062500, 199.95532284439017%, ["alohaeosprod","argentinaeos","atticlabeosb","aus1genereos","bitfinexeos1","bpeosindexio","chainriftxxx","costaricaeos","cryptolions1","eosasia11111","eosauthority","eosbeijingbp","eoscafeblock","eosdublinwow","eosfishrocks","eoshuobipool","eosiodetroit","eosiomeetone","eoslaomaocom","eosliquideos","eosmetaliobp","eosnationftw","eosnewyorkio","eostitanprod","eostribeprod","eosukblocpro","eosvenezuela","hkeoshkeosbp","teamgreymass","tokenika4eos"]
mentormarket, 0, 50010000, 1083471186276131.37500000000000000, 1059903634756603.75000000000000000, 1, 23567551519527.57031250000000000, 191.48447088077316%, ["alohaeosprod","argentinaeos","aus1genereos","blocksmithio","cochainworld","cryptolions1","cypherglasss","eos42freedom","eosasia11111","eosauthority","eoscafeblock","eoscanadacom","eosdacserver","eosdublinwow","eosflareiobp","eosiomeetone","eosliquideos","eosmedinodes","eosnationftw","eosnewyorkio","eospaceioeos","eosphereiobp","eosriobrazil","eosswedenorg","eostribeprod","libertyblock","starteosiobp","teamgreymass","tokenika4eos"]
ylwtjauhwreq, 0, 0, 447361760833739.68750000000000000, 447361760833739.68750000000000000, 1, 0, 0%, ["atticlabeosb","cochainworld","eosasia11111","eosbeijingbp","eosbixinboot","eoscannonchn","eosfishrocks","eosflytomars","eosiosg11111","eoslaomaocom","eosliquideos","eosmedinodes","eosmesodotio","eosnodeonebp","eospaceioeos","eospacificbp","eosphereiobp","eosplayworld","eosvolgabpru","sheleaders21","starteosiobp","syndicateoss","tokenika4eos","unlimitedeos","zbeosbp11111"]
lfqyulcwmxup, 0, 0, 428945698682079.18750000000000000, 428945698682079.18750000000000000, 1, 0, 0%, ["argentinaeos","cochainworld","eosantpoolbp","eosasia11111","eosbeijingbp","eosbixinboot","eoscannonchn","eosfishrocks","eosflytomars","eosiosg11111","eoslaomaocom","eosliquideos","eosmedinodes","eosmesodotio","eosnodeonebp","eospaceioeos","eosphereiobp","eosplayworld","eosvolgabpru","qxeosqxeosbp","sheleaders21","starteosiobp","syndicateoss","tokenika4eos","unlimitedeos","zbeosbp11111"]
